 Copyright (C) 2011 ASIP Solutions, Inc. All rights reserved. 
6/29/21 5:31 AM : Query "shape(area,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "timing(delay,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "power(power,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "function(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "portinfo(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "shape(area,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "timing(delay,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : Query "power(power,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
6/29/21 5:31 AM : "Resource Declaration" save
6/29/21 5:31 AM : "Resource Declaration" complete.
6/29/21 5:31 AM : "Resource Declaration" save
6/29/21 5:31 AM : "Resource Declaration" finish browse.
6/29/21 5:31 AM : "Storage Spec" start edit.
6/29/21 5:31 AM : "Storage Spec" save
6/29/21 5:31 AM : "Storage Spec" complete.
6/29/21 5:31 AM : "Storage Spec" save
6/29/21 5:31 AM : "Storage Spec" finish browse.
6/29/21 5:31 AM : "Interface Definition" complete.
6/29/21 5:31 AM : "Interface Definition" start browse.
6/29/21 5:31 AM : "Interface Definition" finish browse.
6/29/21 5:32 AM : "Instruction Definition" start edit.
6/29/21 5:33 AM : "Instruction Definition" save
6/29/21 5:33 AM : "Instruction Definition" complete.
6/29/21 5:33 AM : "Instruction Definition" save
6/29/21 5:33 AM : "Instruction Definition" finish browse.
6/29/21 5:33 AM :  archest browstd32.arc browstd32_arc.log finished as normally.
6/29/21 5:33 AM : Load file "browstd32_arc.log".
6/29/21 5:33 AM : "Arch. Level Estimation" complete.
6/29/21 5:34 AM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
6/29/21 5:34 AM : Load file "browstd32_asm.log".
6/29/21 5:34 AM : "Assembler Generation" complete.
6/29/21 5:34 AM : "Micro Op. Description" start edit.
6/29/21 5:37 AM : "Micro Op. Description" save
6/29/21 5:37 AM : "Micro Op. Description" complete.
6/29/21 5:37 AM : "Micro Op. Description" save
6/29/21 5:37 AM : "Micro Op. Description" finish browse.
6/29/21 5:37 AM :  modelgen sim browstd32 browstd32_mod.log VHDL finished as normally.
6/29/21 5:37 AM : Load file "browstd32_mod.log".
6/29/21 5:37 AM : "HDL Generation" complete.
6/29/21 5:37 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
6/29/21 5:37 AM : Load file "browstd32_mod.log".
6/29/21 5:37 AM : "HDL Generation" complete.
6/29/21 5:38 AM : Save file "browstd32.pdb".
6/29/21 5:38 AM : "Main menu" quit.
6/30/21 3:20 AM : "Main menu" start.
6/30/21 3:20 AM : Load file "ASIPmeisterStd.ini".
6/30/21 3:20 AM : Load file "browstd32.pdb".
6/30/21 3:21 AM : "Micro Op. Description" complete.
6/30/21 3:21 AM : "Micro Op. Description" start browse.
6/30/21 3:22 AM : "Micro Op. Description" finish browse.
6/30/21 3:33 AM : "Storage Spec" complete.
6/30/21 3:33 AM : "Storage Spec" start browse.
6/30/21 3:33 AM : "Storage Spec" finish browse.
6/30/21 5:56 AM : "Main menu" quit.
6/30/21 6:24 AM : "Main menu" start.
6/30/21 6:24 AM : Load file "ASIPmeisterStd.ini".
6/30/21 6:24 AM : Load file "browstd32.pdb".
6/30/21 6:24 AM : "Micro Op. Description" complete.
6/30/21 6:24 AM : "Micro Op. Description" start browse.
6/30/21 6:25 AM : "Micro Op. Description" finish browse.
6/30/21 6:25 AM : "Main menu" quit.
7/2/21 5:14 AM : "Main menu" start.
7/2/21 5:14 AM : Load file "ASIPmeisterStd.ini".
7/2/21 5:14 AM : Load file "browstd32.pdb".
7/2/21 5:14 AM : Query "parameter(pcu,synthesis)" finished as normally.
7/2/21 5:14 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 5:14 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 5:14 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(alu,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(multiplier,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(divider,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(shifter,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(wire_in,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(wire_out,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(dummy_register,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(browregfile,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(stepsize,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(index,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(clamp,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(adpcm,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(adpcmdecode,synthesis)" finished as normally.
7/2/21 5:15 AM : Query "parameter(adpcmdecode2,synthesis)" finished as normally.
7/2/21 5:15 AM : "Resource Declaration" start browse.
7/2/21 5:15 AM : "Resource Declaration" finish browse.
7/2/21 5:15 AM : "C Definition" start edit.
7/2/21 5:16 AM : "C Definition" save
7/2/21 5:16 AM : "C Definition" complete.
7/2/21 5:16 AM : "C Definition" finish browse.
7/2/21 5:16 AM : Load file "browstd32_com.log".
7/2/21 5:19 AM : "Compiler Generation" complete.
7/2/21 5:33 AM : Load file "browstd32_com.log".
7/2/21 5:35 AM : "Compiler Generation" complete.
7/2/21 5:35 AM : Save file "browstd32.pdb".
7/2/21 5:35 AM : "Main menu" quit.
7/2/21 5:58 AM : "Main menu" start.
7/2/21 5:58 AM : Load file "ASIPmeisterStd.ini".
7/2/21 5:58 AM : Load file "browstd32.pdb".
7/2/21 5:59 AM : "Micro Op. Description" complete.
7/2/21 5:59 AM : "Micro Op. Description" start browse.
7/2/21 5:59 AM : "Micro Op. Description" finish browse.
7/2/21 5:59 AM : "Instruction Definition" complete.
7/2/21 5:59 AM : "Instruction Definition" start browse.
7/2/21 6:00 AM : "Instruction Definition" finish browse.
7/2/21 6:00 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/2/21 6:00 AM : Load file "browstd32_mod.log".
7/2/21 6:00 AM : "HDL Generation" complete.
7/2/21 6:00 AM : Save file "browstd32.pdb".
7/2/21 6:01 AM : "Main menu" quit.
7/2/21 7:04 AM : "Main menu" start.
7/2/21 7:04 AM : Load file "ASIPmeisterStd.ini".
7/2/21 7:04 AM : Load file "browstd32.pdb".
7/2/21 7:05 AM : "Micro Op. Description" complete.
7/2/21 7:05 AM : "Micro Op. Description" start browse.
7/2/21 7:09 AM : "Micro Op. Description" finish browse.
7/2/21 7:09 AM : Query "parameter(pcu,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(alu,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(multiplier,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(divider,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(shifter,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(wire_in,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(wire_out,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(dummy_register,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(browregfile,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(stepsize,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(index,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(clamp,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(adpcm,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(adpcmdecode,synthesis)" finished as normally.
7/2/21 7:09 AM : Query "parameter(adpcmdecode2,synthesis)" finished as normally.
7/2/21 7:09 AM : "Resource Declaration" start browse.
7/2/21 7:09 AM : Query "function(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 7:09 AM : Query "portinfo(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 7:09 AM : Query "shape(area,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 7:09 AM : Query "timing(delay,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 7:09 AM : Query "power(power,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 7:09 AM : "Resource Declaration" finish browse.
7/2/21 7:10 AM : "Main menu" quit.
7/2/21 8:47 AM : "Main menu" start.
7/2/21 8:47 AM : Load file "ASIPmeisterStd.ini".
7/2/21 8:47 AM : Load file "browstd32.pdb".
7/2/21 8:47 AM : Query "parameter(pcu,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(alu,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(multiplier,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(divider,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(shifter,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(wire_in,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(wire_out,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(dummy_register,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(browregfile,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(stepsize,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(index,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(clamp,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(adpcm,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(adpcmdecode,synthesis)" finished as normally.
7/2/21 8:47 AM : Query "parameter(adpcmdecode2,synthesis)" finished as normally.
7/2/21 8:47 AM : "Resource Declaration" start browse.
7/2/21 8:48 AM : Query "function(adpcmdecode,synthesis,bit_width=32)" finished as normally.
7/2/21 8:48 AM : Query "portinfo(adpcmdecode,synthesis,bit_width=32)" finished as normally.
7/2/21 8:48 AM : Query "shape(area,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/2/21 8:48 AM : Query "timing(delay,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/2/21 8:48 AM : Query "power(power,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/2/21 8:48 AM : "Resource Declaration" finish browse.
7/2/21 8:48 AM : "Instruction Definition" complete.
7/2/21 8:48 AM : "Instruction Definition" start browse.
7/2/21 8:49 AM : "Instruction Definition" finish browse.
7/2/21 8:49 AM : "Micro Op. Description" complete.
7/2/21 8:49 AM : "Micro Op. Description" start browse.
7/2/21 9:03 AM : "Micro Op. Description" re-edit.
7/2/21 9:08 AM : "Micro Op. Description" save
7/2/21 9:08 AM : "Micro Op. Description" complete.
7/2/21 9:08 AM : "Micro Op. Description" save
7/2/21 9:08 AM : "Micro Op. Description" finish browse.
7/2/21 9:08 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/2/21 9:08 AM : Load file "browstd32_mod.log".
7/2/21 9:08 AM : "HDL Generation" complete.
7/2/21 9:08 AM : "Micro Op. Description" start browse.
7/2/21 9:09 AM : "Micro Op. Description" re-edit.
7/2/21 9:10 AM : "Micro Op. Description" save
7/2/21 9:10 AM : "Micro Op. Description" complete.
7/2/21 9:10 AM : "Micro Op. Description" save
7/2/21 9:10 AM : "Micro Op. Description" finish browse.
7/2/21 9:10 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/2/21 9:10 AM : Load file "browstd32_mod.log".
7/2/21 9:10 AM : "HDL Generation" complete.
7/2/21 9:10 AM : "C Definition" complete.
7/2/21 9:10 AM : "C Definition" start browse.
7/2/21 9:10 AM : "C Definition" finish browse.
7/2/21 9:11 AM : Load file "browstd32_com.log".
7/2/21 9:11 AM : "Compiler Generation" complete.
7/2/21 9:22 AM : Load file "browstd32_com.log".
7/2/21 9:22 AM : "Compiler Generation" complete.
7/2/21 9:23 AM : "Micro Op. Description" start browse.
7/2/21 9:24 AM : "Micro Op. Description" re-edit.
7/2/21 9:25 AM : "Micro Op. Description" save
7/2/21 9:25 AM : "Micro Op. Description" complete.
7/2/21 9:25 AM : "Micro Op. Description" finish browse.
7/2/21 9:25 AM : "Instruction Definition" start browse.
7/2/21 9:25 AM : "Instruction Definition" finish browse.
7/2/21 9:25 AM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/2/21 9:25 AM : Load file "browstd32_mod.log".
7/2/21 9:25 AM : "HDL Generation" complete.
7/2/21 9:26 AM : "C Definition" start browse.
7/2/21 9:26 AM : "C Definition" re-edit.
7/2/21 9:26 AM : "C Definition" save
7/2/21 9:26 AM : "C Definition" complete.
7/2/21 9:26 AM : "C Definition" finish browse.
7/2/21 9:27 AM : Load file "browstd32_com.log".
7/2/21 9:27 AM : "Compiler Generation" complete.
7/2/21 9:37 AM : Load file "browstd32_com.log".
7/2/21 9:38 AM : "Compiler Generation" complete.
7/2/21 9:38 AM : Save file "browstd32.pdb".
7/2/21 9:38 AM : "Main menu" quit.
7/2/21 11:31 AM : "Main menu" start.
7/2/21 11:31 AM : Load file "ASIPmeisterStd.ini".
7/2/21 11:31 AM : Load file "browstd32.pdb".
7/2/21 11:32 AM : Query "parameter(pcu,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(mifu,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(alu,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(multiplier,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(divider,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(shifter,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(wire_in,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(wire_out,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(register,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(fwu,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(dummy_register,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(browregfile,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(extender,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(stepsize,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(index,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(clamp,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(adpcm,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(adpcmdecode,synthesis)" finished as normally.
7/2/21 11:32 AM : Query "parameter(adpcmdecode2,synthesis)" finished as normally.
7/2/21 11:32 AM : "Resource Declaration" start browse.
7/2/21 11:32 AM : Query "function(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:32 AM : Query "portinfo(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:32 AM : Query "shape(area,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:32 AM : Query "timing(delay,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:32 AM : Query "power(power,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:32 AM : Query "function(adpcmdecode,synthesis,bit_width=32)" finished as normally.
7/2/21 11:32 AM : Query "portinfo(adpcmdecode,synthesis,bit_width=32)" finished as normally.
7/2/21 11:32 AM : Query "shape(area,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/2/21 11:32 AM : Query "timing(delay,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/2/21 11:32 AM : Query "power(power,adpcmdecode,synthesis,priority=area:bit_width=32)" finished as normally.
7/2/21 11:33 AM : Query "function(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:33 AM : Query "portinfo(browregfile,synthesis,bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:33 AM : Query "shape(area,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:33 AM : Query "timing(delay,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:33 AM : Query "power(power,browregfile,synthesis,priority=area:bit_width=32:num_register=32:num_read_port=4:num_write_port=4:num_bank=1)" finished as normally.
7/2/21 11:35 AM : "Resource Declaration" finish browse.
7/2/21 11:35 AM : "Micro Op. Description" complete.
7/2/21 11:35 AM : "Micro Op. Description" start browse.
7/2/21 11:38 AM : "Micro Op. Description" finish browse.
7/2/21 11:38 AM : "Main menu" quit.
7/2/21 11:51 AM : "Main menu" start.
7/2/21 11:51 AM : Load file "ASIPmeisterStd.ini".
7/2/21 11:51 AM : Load file "browstd32.pdb".
7/2/21 11:52 AM : "Micro Op. Description" complete.
7/2/21 11:52 AM : "Micro Op. Description" start browse.
7/2/21 11:52 AM : "Micro Op. Description" finish browse.
7/2/21 11:52 AM : "Main menu" quit.
7/2/21 12:10 PM : "Main menu" start.
7/2/21 12:10 PM : Load file "ASIPmeisterStd.ini".
7/2/21 12:10 PM : Load file "browstd32.pdb".
7/2/21 12:10 PM : "Instruction Definition" complete.
7/2/21 12:10 PM : "Instruction Definition" start browse.
7/2/21 12:10 PM : "Instruction Definition" re-edit.
7/2/21 12:11 PM : "Instruction Definition" save
7/2/21 12:11 PM : "Instruction Definition" complete.
7/2/21 12:12 PM : "Instruction Definition" re-edit.
7/2/21 12:12 PM : "Instruction Definition" save
7/2/21 12:12 PM : "Instruction Definition" complete.
7/2/21 12:12 PM : "Instruction Definition" finish browse.
7/2/21 12:12 PM :  archest browstd32.arc browstd32_arc.log finished as normally.
7/2/21 12:12 PM : Load file "browstd32_arc.log".
7/2/21 12:12 PM : "Arch. Level Estimation" complete.
7/2/21 12:12 PM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
7/2/21 12:12 PM : Load file "browstd32_asm.log".
7/2/21 12:12 PM : "Assembler Generation" complete.
7/2/21 12:14 PM : "Micro Op. Description:READ ONLY" start edit.
7/2/21 12:14 PM : "Micro Op. Description:READ ONLY" finish edit.
7/2/21 12:14 PM : "Instruction Definition:READ ONLY" start browse.
7/2/21 12:15 PM : "Instruction Definition:READ ONLY" save
7/2/21 12:15 PM : "Instruction Definition:READ ONLY" finish browse.
7/2/21 12:15 PM : "Instruction Definition:READ ONLY" start browse.
7/2/21 12:15 PM : "Instruction Definition:READ ONLY" finish browse.
7/2/21 12:15 PM : "C Definition" finish edit.
7/2/21 12:15 PM : "Main menu" quit.
7/2/21 12:15 PM : "Main menu" start.
7/2/21 12:15 PM : Load file "ASIPmeisterStd.ini".
7/2/21 12:15 PM : Load file "browstd32.pdb".
7/2/21 12:16 PM : "Instruction Definition" complete.
7/2/21 12:16 PM : "Instruction Definition" start browse.
7/2/21 12:16 PM : "Instruction Definition" re-edit.
7/2/21 12:17 PM : "Instruction Definition" save
7/2/21 12:17 PM : "Instruction Definition" save
7/2/21 12:17 PM : "Instruction Definition" complete.
7/2/21 12:17 PM : "Instruction Definition" finish browse.
7/2/21 12:17 PM :  archest browstd32.arc browstd32_arc.log finished as normally.
7/2/21 12:17 PM : Load file "browstd32_arc.log".
7/2/21 12:17 PM : "Arch. Level Estimation" complete.
7/2/21 12:17 PM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
7/2/21 12:17 PM : Load file "browstd32_asm.log".
7/2/21 12:17 PM : "Assembler Generation" complete.
7/2/21 12:18 PM : "Micro Op. Description:READ ONLY" start edit.
7/2/21 12:18 PM : "Micro Op. Description:READ ONLY" save
7/2/21 12:18 PM : "Micro Op. Description:READ ONLY" finish edit.
7/2/21 12:18 PM : "Instruction Definition:READ ONLY" start browse.
7/2/21 12:18 PM : "Instruction Definition:READ ONLY" finish browse.
7/2/21 12:19 PM : "C Definition" finish edit.
7/2/21 12:19 PM : "Main menu" quit.
7/2/21 12:19 PM : "Main menu" start.
7/2/21 12:19 PM : Load file "ASIPmeisterStd.ini".
7/2/21 12:19 PM : Load file "browstd32.pdb".
7/2/21 12:19 PM : "Instruction Definition" complete.
7/2/21 12:19 PM : "Instruction Definition" start browse.
7/2/21 12:19 PM : "Instruction Definition" re-edit.
7/2/21 12:21 PM : "Instruction Definition" save
7/2/21 12:21 PM : "Instruction Definition" complete.
7/2/21 12:21 PM : "Instruction Definition" finish browse.
7/2/21 12:21 PM :  archest browstd32.arc browstd32_arc.log finished as normally.
7/2/21 12:21 PM : Load file "browstd32_arc.log".
7/2/21 12:21 PM : "Arch. Level Estimation" complete.
7/2/21 12:21 PM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
7/2/21 12:21 PM : Load file "browstd32_asm.log".
7/2/21 12:21 PM : "Assembler Generation" complete.
7/2/21 12:21 PM : "Micro Op. Description" start edit.
7/2/21 12:22 PM : "Micro Op. Description" save
7/2/21 12:22 PM : "Micro Op. Description" complete.
7/2/21 12:22 PM : "Micro Op. Description" finish browse.
7/2/21 12:22 PM :  modelgen both browstd32 browstd32_mod.log VHDL finished as normally.
7/2/21 12:22 PM : Load file "browstd32_mod.log".
7/2/21 12:22 PM : "HDL Generation" complete.
7/2/21 12:22 PM : "C Definition" start edit.
7/2/21 12:23 PM : "C Definition" save
7/2/21 12:23 PM : "C Definition" complete.
7/2/21 12:23 PM : "C Definition" finish browse.
7/2/21 12:24 PM : Load file "browstd32_com.log".
7/2/21 12:24 PM : "Compiler Generation" complete.
7/2/21 12:33 PM : Load file "browstd32_com.log".
7/2/21 12:43 PM : "Compiler Generation" complete.
7/2/21 12:43 PM : Save file "browstd32.pdb".
7/2/21 12:43 PM : "Main menu" quit.
7/2/21 8:26 PM : "Main menu" start.
7/2/21 8:26 PM : Load file "ASIPmeisterStd.ini".
7/2/21 8:26 PM : Load file "browstd32.pdb".
7/2/21 9:22 PM : "Instruction Definition" complete.
7/2/21 9:22 PM : "Instruction Definition" start browse.
7/2/21 9:23 PM : "Instruction Definition" finish browse.
7/2/21 9:24 PM : Save file "browstd32.pdb".
7/2/21 9:24 PM : "Main menu" quit.
7/4/21 7:15 AM : "Main menu" start.
7/4/21 7:15 AM : Load file "ASIPmeisterStd.ini".
7/4/21 7:15 AM : Load file "browstd32.pdb".
7/4/21 7:17 AM : "Instruction Definition" complete.
7/4/21 7:17 AM : "Instruction Definition" start browse.
7/4/21 7:18 AM : "Instruction Definition" re-edit.
7/4/21 7:19 AM : "Instruction Definition" save
7/4/21 7:19 AM : "Instruction Definition" complete.
7/4/21 7:19 AM : "Instruction Definition" finish browse.
7/4/21 7:19 AM :  archest browstd32.arc browstd32_arc.log finished as normally.
7/4/21 7:19 AM : Load file "browstd32_arc.log".
7/4/21 7:19 AM : "Arch. Level Estimation" complete.
7/4/21 7:20 AM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
7/4/21 7:20 AM : Load file "browstd32_asm.log".
7/4/21 7:20 AM : "Assembler Generation" complete.
7/4/21 7:20 AM : "Instruction Definition" start browse.
7/4/21 7:20 AM : "Instruction Definition" re-edit.
7/4/21 7:26 AM : "Instruction Definition" save
7/4/21 7:26 AM : "Instruction Definition" complete.
7/4/21 7:26 AM : "Instruction Definition" save
7/4/21 7:26 AM : "Instruction Definition" finish browse.
7/4/21 7:26 AM :  archest browstd32.arc browstd32_arc.log finished as normally.
7/4/21 7:26 AM : Load file "browstd32_arc.log".
7/4/21 7:26 AM : "Arch. Level Estimation" complete.
7/4/21 7:26 AM :  asm_translator asmdev browstd32 browstd32_asm.log finished as normally.
7/4/21 7:26 AM : Load file "browstd32_asm.log".
7/4/21 7:26 AM : "Assembler Generation" complete.
7/4/21 7:26 AM : "Micro Op. Description" start edit.
7/4/21 7:37 AM : "Micro Op. Description" save
7/4/21 7:37 AM : "Micro Op. Description" complete.
7/4/21 7:37 AM : "Micro Op. Description" re-edit.
7/4/21 7:38 AM : "Micro Op. Description" save
7/4/21 7:38 AM : "Micro Op. Description" complete.
